transaction_id,post_ts,customer_id,bin,terminal_id,amt,entry_mode,fraud,fraud_scenario
thmq6_CoSzqS1LJ-fma-7A,2023-02-03 09:50:28,C00004271,416952,T001044,130.39,Chip,0,0
aSr9b9PWSC-jsyK6fK8LYg,2023-03-12 06:53:24,C00005479,364836,T001008,6.64,Contactless,0,0
UaoWUXPMQcGVczuY4uGkfQ,2023-07-06 12:47:38,C00002072,404829,T001047,16.53,Chip,0,0
_JScOeA6Tk6ONgo2bd3JGw,2023-07-06 11:44:16,C00005231,360062,T001095,36.91,Contactless,1,2
pfIzlLoiSTyy-20lm1GMrw,2023-07-17 14:36:31,C00004671,375570,T001044,53.57,Chip,0,0
Di0NRmVeRzibxX66nghZjw,2023-07-11 07:39:06,C00002970,515635,T001094,64.92,Swipe,0,0
oi_krdMCTLuxXntgoV_0iQ,2023-06-27 07:17:27,C00003958,375581,T001069,26.48,Contactless,0,0
YCp3evHES_6Anbms8gYFRg,2023-06-15 04:22:39,C00004179,421510,T001015,95.04,Swipe,0,0
7z46zGS-Q7uzVeNQup5lNw,2023-04-22 17:09:13,C00003721,375617,T001094,69.45,Contactless,0,0
t3KRmNjQQxWUuv5xl40MpQ,2023-02-04 20:31:49,C00002078,464408,T001050,5.88,Swipe,0,0
nsbQtBklTIO57u3_OTpmgQ,2023-04-13 17:26:51,C00005702,518627,T001071,82.87,Chip,0,0
BufM_cZPQ6WtRJDLJgRhdA,2023-07-06 12:23:00,C00002006,532479,T001056,27.1,Contactless,0,0
4KRj1vNQRbCQ4fmrA6D7gA,2023-07-11 08:12:05,C00003699,375561,T001069,33.81,Contactless,0,0
jahZgCcORRCoARflVh3F6w,2023-02-22 10:44:38,C00004341,377893,T001059,58.43,Contactless,0,0
6-6q_9DJR9iGbgd8BvIbsg,2023-06-29 15:50:20,C00005688,364113,T001010,47.17,Swipe,0,0
7eEVCae1RgeYxKYK0PzmPg,2023-07-01 17:38:47,C00002080,515635,T001071,82.41,Chip,0,0
OQEFdWYVRLOuMO3-ZFyT2Q,2023-03-09 16:34:30,C00004008,454647,T001071,18.21,Chip,0,0
iEFgxskmRNOyx4nQJdyQKQ,2023-03-01 12:01:47,C00003328,541557,T001049,11.55,Swipe,0,0
BV37fktJQlC3aGwfVzpX5A,2023-02-07 14:59:48,C00001100,421802,T001060,39.24,Contactless,0,0
UFy1Q1ZNS3eE6n2p67jiPg,2023-03-05 08:00:07,C00002019,375686,T001011,81.75,Chip,0,0
zzTXR-fcRdmoMZYBvzJD0A,2023-02-03 07:20:09,C00003646,375686,T001029,36.5,Chip,0,0
QOSoA7GBRaa13OBRIZMVvg,2023-04-03 10:41:47,C00004231,403642,T001041,46.06,Contactless,0,0
p8RqwM_FTvSoReDHqNxH-w,2023-02-11 14:16:07,C00004345,492194,T001033,56.52,Contactless,0,0
JHrIA61aSGedcjjST0BsNQ,2023-04-27 06:34:40,C00001291,410344,T001073,38.06,Chip,0,0
_ueQJIpUTDC2YBJw7L4VCg,2023-06-28 10:42:01,C00005780,361840,T001001,22.91,Contactless,0,0
ac1PnWgaTg6E2d4v3j7rsQ,2023-04-13 11:26:40,C00003524,524725,T001054,41.77,Swipe,0,0
pa_0DoqSTkSINmdNlfHpew,2023-07-18 09:42:13,C00003877,477947,T001092,17.03,Chip,0,0
Jyef0RdwRDy9FjOsV-UC0A,2023-06-09 01:23:11,C00005653,364111,T001035,11.29,Contactless,0,0
EjILP4puTLS0bpp9NqUTnA,2023-03-05 16:39:34,C00002940,526819,T001085,41.8,Swipe,0,0
nkMVwL9qRImhkEyZPkKvuQ,2023-04-04 10:54:54,C00004915,415194,T001020,31.83,Swipe,0,0
tvNGvP72R16oXT5Q0adSYg,2023-05-20 18:50:43,C00004051,542858,T001043,59.11,Chip,0,0
xl8bPuv6QpOgWKWklCkZSA,2023-03-20 09:46:12,C00003011,430503,T001098,77.61,Chip,0,0
YovJH9GCTW-L3KVDksqc-w,2023-05-22 08:28:38,C00003917,529536,T001044,3.56,Contactless,0,0
z-LnQ6PoRV-u4hSGw7CIDg,2023-04-27 04:05:04,C00004356,360050,T001076,90.7,Chip,0,0
RQy-DqQHS7ShPMD75AVBfw,2023-05-23 09:03:55,C00003173,360069,T001076,12.94,Contactless,0,0
RkVs_OyeTSiuMzEOt8TFqg,2023-02-28 11:14:12,C00003185,518988,T001057,42.19,Contactless,0,0
QxSjHtZeRRqarxPGnZZ9vw,2023-04-30 14:48:33,C00001666,364082,T001031,17.8,Contactless,0,0
P1Dc84OeQyGb9F4eGDnZDQ,2023-02-10 12:41:26,C00005104,364111,T001074,7.02,Contactless,0,0
wi_ifCnnTuCLx7Ne5Jm8yg,2023-07-08 19:18:15,C00003457,361848,T001008,35.95,Contactless,0,0
uLqbSFZbTSWv9mFdPl-vvQ,2023-03-02 15:45:13,C00004886,510052,T001071,122.18,Chip,0,0
j8Zuod3PQayganLC01UjWQ,2023-04-22 02:22:29,C00002955,375686,T001065,20.03,Swipe,0,0
gdIXOALqT0al_9VpTIRHww,2023-05-23 16:41:10,C00005736,415947,T001022,146.04,Swipe,1,1
M72rssfQTNu38s2E0L52LA,2023-03-10 10:47:22,C00005585,375617,T001010,86.69,Chip,0,0
aAHQbNqGS4aTSR3Gtx3u4w,2023-02-06 15:42:51,C00001746,444989,T001037,68.89,Swipe,0,0
UT-uCa5SRKKdqgKcW7_C4w,2023-07-16 19:54:51,C00004063,425705,T001040,84.76,Swipe,0,0
ecoFZQPGSMmVD79gi999zw,2023-07-29 12:32:40,C00001162,532479,T001008,27.8,Contactless,0,0
smuVKA1iTMC2o8aDOVHcJQ,2023-03-18 17:40:08,C00001188,490841,T001059,41.22,Contactless,0,0
gIljdAb-TGOSv0l4VqlAPQ,2023-03-27 10:21:02,C00004776,361855,T001086,11.26,Chip,0,0
5OBo4boZTGCcbh5NlqsQag,2023-05-14 09:55:45,C00001991,515878,T001046,87.85,Contactless,0,0
Xb36lbDvTY-5c07DZz4meQ,2023-06-22 11:30:41,C00004740,375617,T001016,67.07,Swipe,0,0
vtO7NeJvRjuQ26U4BOZTvg,2023-03-26 14:14:30,C00003674,447545,T001095,29.63,Swipe,0,0
Eac02PjcTnq0rgqRSnwtvQ,2023-05-18 16:32:27,C00004119,360063,T001031,9.76,Swipe,0,0
5r8IBik7TgeAFXkNpAv5bA,2023-07-06 08:14:52,C00001115,532479,T001033,14.0,Swipe,0,0
yZwyi31tSkCPF3OzO-kVoA,2023-03-24 11:40:36,C00004881,519356,T001043,33.8,Swipe,0,0
U8xijzi6SSifjZnmxz3mKw,2023-06-05 09:02:56,C00004446,518838,T001090,48.43,Swipe,0,0
kkjpJ84ZSRGinV9lYROURA,2023-05-25 11:38:11,C00004614,375574,T001008,69.08,Swipe,0,0
Il87MqhjQ3az1n-FuoOX5Q,2023-05-02 11:14:58,C00003804,375563,T001008,82.13,Contactless,0,0
REaJRNnOQDuC_PvjVXNy9w,2023-04-28 15:45:24,C00003837,418836,T001011,25.24,Swipe,0,0
E9p5AqFmRZSzBNh0nC3JdA,2023-07-06 04:58:45,C00004078,526819,T001077,17.9,Swipe,0,0
-cL0igimTpSR-mvfu_i-sw,2023-06-01 20:25:18,C00005065,520636,T001049,64.66,Chip,0,0
wfDpu5yCQbmKqRTqddGJmQ,2023-05-29 14:34:18,C00001475,552755,T001093,2.11,Swipe,0,0
2lphXDO5QduWB4f-nEz32Q,2023-02-03 16:56:05,C00002897,424208,T001038,78.3,Contactless,0,0
3Ea4DP8iRPu3OdXOO6IZRQ,2023-04-11 12:35:17,C00001503,407549,T001040,61.0,Swipe,0,0
QiYpiQJBSUac67g-pEy8Ew,2023-05-02 11:04:31,C00001780,447545,T001098,15.23,Swipe,0,0
sCkfQ74WQcGPJSaeqBFLOA,2023-03-05 10:39:00,C00002965,455573,T001008,37.83,Contactless,0,0
B9ChyI01Tka4mCWuqiBNjg,2023-07-25 08:33:45,C00004820,375561,T001061,55.32,Swipe,0,0
gU-JSsXgRN2BBl07rlpc3w,2023-07-24 04:54:02,C00003569,409108,T001037,81.16,Chip,0,0
xyFIedUHRACnp5aN5stm4w,2023-07-26 01:28:38,C00003173,360069,T001093,15.36,Swipe,0,0
bQnsJnzLSE6D0Bl8DBlpiA,2023-04-05 14:41:44,C00002766,530770,T001088,106.21,Contactless,0,0
_i9Phmc8TzSVyEh4ZN4fDg,2023-05-27 10:08:43,C00002756,415403,T001030,39.71,Swipe,0,0
63_mwfa3Q02BgXNoarDYGw,2023-05-10 09:19:35,C00001475,552755,T001062,11.97,Swipe,0,0
RZ8XzkiRRyylVPFHOi2VSw,2023-05-20 08:03:43,C00003546,510061,T001035,121.73,Chip,0,0
vwKzkPBmSZqu3A7z1ZRdng,2023-06-02 15:45:26,C00004726,362300,T001058,17.96,Contactless,0,0
AGdRuyFoQoKu9wX1lszHkg,2023-05-20 12:59:39,C00004085,375563,T001090,34.65,Swipe,0,0
l2zq0dJQTcSbPEYSh-UlUQ,2023-03-24 14:27:20,C00004735,375574,T001079,31.94,Swipe,0,0
sZozFQrhS969OwOE53EMwQ,2023-04-28 07:23:09,C00005176,364341,T001009,110.51,Chip,0,0
z2Dx4CJWQvydEFK6DnMMHw,2023-02-18 16:41:55,C00001012,361800,T001066,36.59,Contactless,0,0
9aq7ItWESXO713zACf38zQ,2023-05-17 01:02:59,C00003225,465964,T001028,4.65,Swipe,0,0
hxW6BY6yTPumS27jfBP1mQ,2023-05-02 09:05:01,C00002241,375617,T001094,128.92,Contactless,0,0
5vpZRT8xQva29WwurMRwMw,2023-02-03 16:27:26,C00005058,364836,T001000,11.74,Swipe,0,0
UvTYhUm3TT-kxkB5fHYFjQ,2023-07-22 08:17:14,C00005229,418836,T001078,5.53,Contactless,0,0
dqJCG88RSs-leVYFI1RLcQ,2023-05-16 15:08:14,C00002942,524722,T001031,65.74,Contactless,0,0
PZ8ZU_YxSvS56Ps7ru1qXQ,2023-02-13 17:01:46,C00005018,375581,T001096,58.21,Contactless,0,0
zdfbUYDCQGi9rhXb6DRtcA,2023-03-19 18:49:06,C00001160,375563,T001073,74.01,Contactless,0,0
29eDCHfmQzishNnPukJJ1Q,2023-07-24 14:29:10,C00003484,364836,T001033,14.15,Chip,0,0
2YUQaInJReWkyevth-iwPw,2023-05-01 14:05:15,C00003598,364876,T001002,36.28,Swipe,0,0
UtvDWA_vQ1mp6CFRYcb9XQ,2023-02-02 03:38:05,C00002362,406036,T001032,84.32,Contactless,0,0
ru9j5W3-QHyZvcubQZrwkA,2023-07-07 09:27:21,C00005969,412487,T001004,1.15,Swipe,0,0
GhAf68MwRM2UCImURkttxQ,2023-05-19 14:40:22,C00002597,528069,T001025,39.34,Chip,0,0
9yL4qkWOTpKJDu7C2-RITA,2023-04-14 19:52:29,C00004418,454646,T001014,97.3,Contactless,0,0
2sMNsYqrTEW8O17okogU4Q,2023-02-24 11:01:09,C00004614,375574,T001008,68.18,Swipe,0,0
WIKNgNZwROymyUJA3qvBkg,2023-04-20 12:34:14,C00004402,375570,T001001,79.95,Swipe,0,0
Fxrhd-DZQ_-mLYDVFPpa-A,2023-06-12 23:32:32,C00001854,360046,T001081,72.34,Contactless,0,0
Tr5rawtXQwqkQZCy-exY3Q,2023-06-05 08:03:09,C00003223,377893,T001067,46.29,Swipe,0,0
Dv2Wt-BhTiWo93YWtbDNhg,2023-02-11 07:52:29,C00003936,375581,T001066,44.83,Contactless,0,0
uUdIDN2jRZe5TFK8GeV6_g,2023-04-22 21:11:29,C00004034,454649,T001082,10.45,Chip,0,0
GmVdtd4lR9m0eNfsyESeeA,2023-03-29 06:47:13,C00003598,364876,T001047,19.31,Contactless,0,0
VdZzeeW9QZeno9XFqKdHRg,2023-02-27 14:43:25,C00002081,430504,T001009,93.68,Chip,0,0
LMMy1ZnjTaKHqnd4gTU0aw,2023-04-12 17:10:11,C00005376,364876,T001055,75.36,Chip,0,0
H3LECybtS2GsBMJisCkTHA,2023-03-13 14:05:49,C00005011,477922,T001049,40.22,Swipe,0,0
-fKcsybVTuGeK-kUWZOmyA,2023-05-06 05:54:38,C00002520,454647,T001008,5.65,Contactless,0,0
mOUJSCNzTQShumJHsZLA7g,2023-05-24 16:26:19,C00005775,518772,T001021,35.87,Contactless,0,0
5k9Iz4pyTQC-cPqEBf_D7A,2023-06-23 09:36:48,C00003046,364877,T001087,43.6,Chip,0,0
9xJtNCfsRAO4afQDc11Cgw,2023-07-16 13:17:12,C00003298,515878,T001054,6.65,Contactless,0,0
F-dXhP-1QYajf8IavDm8vg,2023-05-22 09:26:23,C00001363,490841,T001020,68.66,Chip,0,0
7a9nqla8RqqrSDKy1_HbuQ,2023-03-14 13:27:02,C00005631,375601,T001008,66.53,Contactless,0,0
WS65uLP3RvClGcWf4JKsJA,2023-06-30 09:03:20,C00004819,375617,T001013,6.51,Chip,0,0
AM0mlqegSRK_Ex7U6ud3SA,2023-04-30 09:26:58,C00003604,547260,T001062,71.69,Chip,0,0
SmzVVEUySoGcJ6ReItXgPw,2023-04-25 20:49:16,C00003377,362304,T001036,36.97,Swipe,0,0
L5_Zf3gCQYezNXgB4zmNAg,2023-07-08 12:42:10,C00005877,364840,T001018,54.89,Contactless,0,0
kub7lQgHTKKbzAEEa03FjQ,2023-02-26 16:12:04,C00005238,361860,T001069,112.53,Swipe,0,0
WnyzZcI4SBSJuzsD21Fh4g,2023-04-30 07:51:21,C00003524,524725,T001081,32.86,Swipe,0,0
MWf3u0AAT0akr20_2Crvrg,2023-05-26 13:34:12,C00001227,493756,T001014,24.2,Swipe,0,0
qCKDrE1mQeybPZerdrFO2Q,2023-06-05 20:56:45,C00002888,510034,T001057,67.63,Contactless,0,0
qhD2YzfxSBu5-brsQVjVzA,2023-03-16 14:14:09,C00004624,512482,T001008,18.91,Chip,0,0
kwBkWvMNTluhUuKjYugGVg,2023-04-11 03:56:08,C00004099,440638,T001055,79.31,Contactless,0,0
LXQP8kAuSeCwie_0i3PYnQ,2023-03-05 12:18:14,C00001612,512799,T001048,12.58,Chip,0,0
3zT0QwC5Q8y_GlpJ31Hopw,2023-06-08 03:01:55,C00001378,364840,T001082,11.92,Contactless,0,0
K8anLeDdRoGYshT6qpF2Xg,2023-02-23 09:22:08,C00004727,375584,T001046,61.77,Chip,0,0
tIgumbXwTYe5CKcf-uWbdA,2023-03-01 22:55:23,C00002203,377893,T001043,35.83,Contactless,0,0
fOPaQoHYRfG2XPWl5YZVHg,2023-06-30 13:32:14,C00004040,524722,T001076,7.73,Contactless,0,0
AuTRb7KGQvCZ03CLoPYd4A,2023-02-12 03:28:08,C00004531,403642,T001023,13.02,Chip,0,0
U62ZnuhAT8-cK679r7_1Ew,2023-05-04 10:30:42,C00005081,375650,T001061,12.39,Chip,0,0
1KbEPihfSKaOhlfWL3eCPg,2023-03-03 19:15:46,C00004183,375584,T001089,42.33,Chip,0,0
mxoopb1TQPGenCD1tFQyHg,2023-07-01 16:27:04,C00002575,362312,T001063,46.83,Contactless,0,0
XNZ2789CSpq0hVAzxSyr_A,2023-04-08 16:02:37,C00002886,364877,T001031,80.27,Chip,0,0
ctOLLbzsR4Wv142uJUb7GA,2023-05-27 12:39:26,C00003987,524723,T001034,147.9,Contactless,0,0
1wcLV37-QtKqt2eCIjKzfg,2023-06-23 12:33:05,C00004786,454646,T001008,3.64,Contactless,0,0
13M3lOjQStmP80yBzPW2XQ,2023-04-25 13:03:59,C00001415,510052,T001011,69.28,Chip,0,0
S8qJWP6bQ4eKOtnnzDSOAw,2023-02-13 10:05:21,C00002349,515853,T001088,3.59,Contactless,0,0
DpswIYGGSY2zSTj9wmvcJA,2023-02-10 08:09:50,C00003990,409711,T001048,96.35,Chip,0,0
QR5WwVC0QZSfhxd-7aBDjA,2023-03-06 21:47:54,C00002843,524724,T001017,21.41,Chip,0,0
Rdl-HEzSQiaA5Rw8D40CFQ,2023-04-25 04:57:34,C00001393,375618,T001040,34.42,Chip,0,0
Dr9xb6XASCq9jjkH8AITwQ,2023-05-15 11:06:27,C00004219,425706,T001030,11.79,Contactless,0,0
jc9SHJ7mTGq82YfapacqiQ,2023-05-05 20:14:09,C00002977,361848,T001070,83.96,Swipe,0,0
bchlj-e1TrW-sDhQl9997w,2023-05-28 17:20:42,C00002562,364342,T001042,39.63,Contactless,0,0
bv1ZXAHuTO-tnadY0kNmhg,2023-04-29 16:47:47,C00002615,440762,T001002,28.31,Swipe,0,0
DNZzjwouSc6XPsjt6BRxLA,2023-06-16 17:18:44,C00002506,360048,T001057,230.43,Contactless,1,1
5FgV3ByDTu2IWCV-GwIGwQ,2023-04-17 06:46:33,C00002608,375563,T001049,129.47,Contactless,0,0
j_CkiKLMRHiDfpILlj_Mcg,2023-02-21 13:40:51,C00004494,364081,T001009,26.66,Chip,0,0
tY-65PWiTkeld_co7e_9_A,2023-05-31 18:55:02,C00005995,454649,T001090,56.02,Contactless,0,0
1vvHCnxpQCG5YPp1AsUx5w,2023-07-12 06:18:16,C00005743,364341,T001017,28.55,Swipe,0,0
ORQn76TJTVm9hMMj2eygwg,2023-05-25 04:14:52,C00001785,425737,T001021,75.26,Chip,0,0
RsaJZ5E7QSmUSZJG4AIpWQ,2023-04-14 23:33:14,C00003995,360050,T001001,43.3,Swipe,0,0
_szp7y3lRoqSdcy45I67Pg,2023-05-02 07:25:35,C00004233,375561,T001018,53.33,Chip,0,0
HnWTzC6ORoe0O8DeTddozw,2023-05-12 17:45:34,C00003349,422241,T001013,164.01,Swipe,0,0
r-tmM-tZR0WwYhNlgew_GQ,2023-02-05 03:53:25,C00005568,364870,T001092,22.39,Chip,0,0
PQZGhCldRTeq7CTR6wRfuQ,2023-02-16 08:02:47,C00002665,360051,T001090,107.34,Chip,0,0
9W464eoWSgSGMRiy0w6Oqg,2023-06-24 01:39:53,C00001419,512482,T001014,72.65,Contactless,0,0
vT10w4-8ReqPbp9AUKkaKg,2023-06-20 15:08:59,C00002264,375574,T001094,73.39,Contactless,0,0
nWW13AiLRgOe2fDMD6DzTw,2023-04-04 10:57:57,C00002372,367016,T001042,92.7,Contactless,0,0
8QxxmnEiTdWPvM785BB-8g,2023-07-09 12:09:07,C00004292,375584,T001079,0.36,Contactless,0,0
x_CMglLQTmK9jXRVDU6r5A,2023-05-17 11:11:03,C00002099,403642,T001040,89.01,Contactless,0,0
rC5ooEnPSlSNaop2678uvw,2023-06-16 17:45:22,C00003102,364326,T001036,70.37,Contactless,0,0
XocoBOd4Tya9luMcedaQkQ,2023-06-04 15:52:11,C00001891,364340,T001069,179.97,Chip,1,2
BzqZlTiCQXG5WHa81yp99Q,2023-05-28 01:44:03,C00004319,364345,T001061,21.39,Chip,0,0
xbSdMdBlS16Y2jXLb9I61Q,2023-02-03 07:20:05,C00005334,454646,T001044,144.92,Contactless,0,0
WpLNPzuHRQ6AOt_HKdy29A,2023-07-13 17:59:45,C00004344,375563,T001062,82.25,Contactless,0,0
fwkNyeAhQ3GHNpyXdr4g8w,2023-04-21 11:43:42,C00002893,361860,T001067,23.07,Chip,0,0
z65vapvRQJmH2O1XmzZyUw,2023-05-20 15:04:42,C00002359,361855,T001009,33.62,Swipe,1,2
fcQhlhBFS6eQFuQZ_jgqyg,2023-03-07 21:58:27,C00002649,518838,T001066,11.17,Swipe,1,2
DlA_1rMLQbm9Orzdr47zQA,2023-02-27 04:55:22,C00002019,375686,T001016,61.74,Contactless,0,0
ARBvFB6LQQagR8oI5gflgQ,2023-02-25 12:19:07,C00002719,361860,T001040,94.65,Chip,0,0
QFbfTQHeTBe5X5N8qSV1ww,2023-05-09 13:12:39,C00005655,518772,T001079,38.43,Contactless,0,0
jFI9mN6dQ0OqLgF6oEu3NA,2023-02-19 11:33:05,C00005788,454647,T001026,27.39,Swipe,0,0
P9-OUNY5SuyHSoeAJTbOPA,2023-03-28 05:11:36,C00002435,424118,T001037,105.76,Contactless,0,0
mmGF7lByRB-eN7WdI3fcYA,2023-06-09 13:37:32,C00003498,377893,T001050,17.07,Contactless,0,0
s3TUMsARRAaiDa-TFkrFHQ,2023-03-05 14:19:11,C00004743,422241,T001012,29.94,Contactless,0,0
MAZHPb4NRF6cqmgI8DekNg,2023-05-04 13:48:48,C00002627,375618,T001077,26.86,Chip,0,0
FYRJW2QKTDuvbMz6tFID0w,2023-02-12 06:29:53,C00005860,360038,T001012,50.1,Contactless,0,0
EEqYMn8NSo-hvxsc0rgAAQ,2023-07-05 13:11:07,C00001261,361842,T001059,167.46,Chip,0,0
-Aes5xRgSWqihM8k82yFoA,2023-03-29 13:07:43,C00001883,542858,T001066,39.01,Swipe,0,0
S-rbszU8SwOEtEaW6ky0Jg,2023-05-20 09:20:16,C00001180,360041,T001031,86.96,Swipe,0,0
eIvDFDejRsGspid2nMfxrg,2023-02-12 10:44:26,C00001197,425974,T001093,26.67,Chip,0,0
_TOl-MzwQ7CgXpSOi0Ldag,2023-02-22 06:29:48,C00004560,450726,T001094,3.63,Swipe,0,0
M1PTYisQQoCA7hdLrAbyGw,2023-03-24 14:31:47,C00004683,364344,T001031,33.14,Contactless,0,0
S-etirxgTIyBk5kgaBqRow,2023-07-23 06:50:40,C00004740,375617,T001066,120.49,Contactless,0,0
X_Q8TkujTW-GolYJfwykLg,2023-04-05 16:33:07,C00003311,360041,T001025,7.54,Swipe,0,0
QVqCePF3SGmeLLQdWJ-1Kg,2023-06-18 12:04:22,C00001906,364321,T001025,56.13,Swipe,0,0
TASB8kwZSCGAzdEAvHsJyw,2023-04-08 09:55:15,C00005654,524724,T001090,78.74,Swipe,0,0
0mxxpcR0RGSDnnKl0kcsQw,2023-05-18 09:56:12,C00005429,425906,T001020,34.11,Contactless,0,0
r7Cfrt6JRSGuam79oIzPyA,2023-07-03 18:47:08,C00004405,364329,T001080,50.83,Chip,0,0
kymm3JcYR4u0jqDgr2MnBw,2023-05-14 13:37:28,C00004900,375574,T001037,39.82,Contactless,0,0
DbdTBi5lTdWQUdJFA7TWRw,2023-07-12 20:04:38,C00004525,518627,T001043,43.68,Swipe,0,0
7f2YwP_oQlKYL8c7ao1kLg,2023-04-12 13:26:04,C00004979,465963,T001025,9.14,Chip,0,0
Tv8i_u17Qd2MVZDVk05cBQ,2023-05-19 11:08:18,C00004502,375563,T001079,117.12,Contactless,0,0
gMpSTxXVTwG8XtuOQLPP5A,2023-04-10 13:32:46,C00003549,512299,T001019,98.01,Swipe,0,0
CjWn2o1VQoOlM-9mxNBGJg,2023-06-13 02:00:40,C00002176,364082,T001074,37.96,Contactless,0,0
MdhsqsAfT9eVae9TgVGHcA,2023-07-25 10:06:55,C00003364,547260,T001067,54.36,Chip,0,0
KnokqbcQSMy9P-mnm44uGw,2023-02-27 13:56:47,C00004944,510024,T001008,10.95,Swipe,0,0
WGuKk0HIR_eUkEByVD-lJg,2023-02-16 14:42:13,C00004524,465963,T001001,47.06,Chip,0,0
wHBtPQzxQ7SIgaxWYf4wtw,2023-03-15 15:24:05,C00002619,360041,T001046,54.69,Swipe,0,0
gp_GrPnIQg6Fr3AU7aC7Ng,2023-03-28 19:59:48,C00004069,375574,T001033,125.95,Contactless,0,0
gOXk3GQXS0KWqKFnc-TZEA,2023-06-02 14:37:48,C00001285,362304,T001046,71.44,Swipe,0,0
HcFLp8GITbOY5ylkWi2Vdg,2023-05-28 14:45:09,C00001609,541171,T001059,194.36,Swipe,0,0
4QJ_qX8uTna0Ait2S4Jx8Q,2023-07-13 09:40:12,C00001314,425737,T001043,124.87,Chip,0,0
dWbd2KijQEaJMN523-aV_g,2023-03-19 16:34:05,C00002067,454755,T001092,30.69,Chip,0,0
672pK-MFQ5a67jiCs3pVeQ,2023-07-05 18:29:05,C00001950,364840,T001001,118.56,Contactless,0,0
JmLD_p7SQSS41yt5upTMFg,2023-03-19 10:52:55,C00004546,375617,T001014,57.18,Swipe,0,0
b-fluX1hRR26AAVlzcD7_Q,2023-03-23 06:44:28,C00003689,524724,T001096,30.67,Contactless,0,0
6h7YGa3mQpqsjmOz9HlLMA,2023-03-03 14:50:30,C00004009,375562,T001096,78.44,Swipe,0,0
bJ6fmJwwQLWPvqHrCpVCEA,2023-02-28 07:41:24,C00003957,360038,T001032,56.55,Contactless,0,0
kl2ogeyNR_66Dw0OwYddgw,2023-03-30 09:55:23,C00001642,360069,T001086,64.86,Swipe,0,0
c0o2_1QYTOCoteSR_cxQqg,2023-06-11 11:50:13,C00001079,411701,T001086,47.99,Contactless,0,0
WdfvjaBJQdCS1Xquc7Z74A,2023-06-15 10:42:23,C00005452,455217,T001079,53.81,Contactless,0,0
ydHL9zDjQ3WVKGQfnpG2UQ,2023-06-09 10:30:38,C00004779,375562,T001033,48.4,Swipe,0,0
lBZqbM0cRWC_JhIL0niR1w,2023-06-19 11:36:45,C00004704,445961,T001079,130.35,Contactless,0,0
3xHlDf5nR5e8dpDKWQBOew,2023-03-07 04:22:48,C00001373,455573,T001038,89.07,Contactless,0,0
tcht_K5uRxSgVtuXIcuJIg,2023-03-31 11:38:09,C00004201,375686,T001043,16.72,Swipe,0,0
2lCdSVsgRHSPLOWCzs2gYg,2023-02-26 09:21:57,C00003713,375601,T001036,21.96,Contactless,0,0
fWe9dQiGRhe9p7iYc3ISqg,2023-06-18 18:27:55,C00003272,440637,T001040,16.11,Chip,0,0
bgV77qwoQ1OWQMJ2exrmQg,2023-03-20 16:22:30,C00002616,375563,T001071,184.2,Contactless,0,0
Cb0paRyTRQ-BQmzvg1Rabg,2023-04-19 12:13:31,C00002481,375570,T001067,16.87,Chip,0,0
BU0sac1sQqOgxikEZ4gZdQ,2023-06-11 11:07:12,C00001098,375570,T001076,15.72,Chip,0,0
gq76VOSWQtWfq2ulbsmXBw,2023-07-25 06:03:54,C00005882,518772,T001020,82.61,Contactless,0,0
cDTEReBOQFWiVSkj0N1jAA,2023-05-21 08:16:39,C00003176,510242,T001071,75.92,Chip,0,0
TnzYLk9CQPilvC8Q_qz8dw,2023-03-18 06:53:39,C00003450,520342,T001076,70.15,Swipe,0,0
WQ9HEmIXRkuxsOGosygoHQ,2023-03-28 15:20:02,C00002274,519357,T001097,83.3,Swipe,0,0
Wat1Zx6NSzi3TS8Pb0MA3Q,2023-07-26 18:27:27,C00002982,360038,T001073,40.8,Chip,0,0
w_0o-wNXRPeDP3mybuGX4A,2023-03-25 15:00:54,C00005081,375650,T001077,10.69,Swipe,0,0
FaZY8aobSJykrrBM2X7jIg,2023-07-01 09:22:49,C00005309,375601,T001053,54.17,Chip,0,0
qetBqYwATUGXSgoThXUoYA,2023-03-08 16:17:59,C00004270,431926,T001089,32.77,Chip,0,0
S53oDhyoS5CD-IPO9nJVKA,2023-05-02 10:11:56,C00004793,364081,T001087,13.24,Contactless,0,0
xzp1I6ANSBOJFLQEYG8P1g,2023-03-12 21:46:22,C00005838,410553,T001059,41.32,Swipe,1,2
Y1SXN8oOT_6jX8PF9rHwRQ,2023-07-19 09:37:17,C00005829,492194,T001093,36.62,Swipe,0,0
Wc8sWVpIQLm8jVvfFwqydQ,2023-05-31 11:41:59,C00004978,477920,T001087,34.49,Swipe,0,0
15i86TtvQIm01dBVxT7FUQ,2023-05-17 09:45:39,C00004856,360062,T001001,57.03,Chip,0,0
foBcxoF6Q9mwCYIvgEQY4w,2023-02-28 19:28:35,C00004837,375570,T001055,26.26,Contactless,0,0
hdY4sLW5TWC7g33cwaVgEA,2023-05-28 15:50:52,C00002323,547260,T001079,90.5,Contactless,0,0
1wz7svlTTu-Q65IcCML7gw,2023-06-17 07:54:32,C00005039,519357,T001098,19.64,Contactless,0,0
ncUzNdz9RFCZdkeESO_CHQ,2023-04-22 02:52:17,C00002889,375618,T001031,82.32,Chip,0,0
JUruoDDpRUmmGaXUjkigbg,2023-02-03 10:41:17,C00002119,524724,T001055,40.39,Swipe,0,0
